# 1: index
# 2: time, s
# 3: adc value, a.u. [0-1]
0	1.900000e-04	1.096593e-02
1	1.760466e+00	7.538371e-03
2	3.520740e+00	7.531628e-03
3	5.280788e+00	7.569432e-03
4	7.041574e+00	1.271272e-02
5	8.801567e+00	1.242018e-02
6	1.056138e+01	1.258990e-02
7	1.232188e+01	1.291300e-02
8	1.408246e+01	2.597288e-02
9	1.584292e+01	2.630470e-02
10	1.760292e+01	2.683742e-02
11	1.936338e+01	2.701487e-02
12	2.112338e+01	3.988123e-02
13	2.288379e+01	3.924234e-02
14	2.464399e+01	3.907708e-02
15	2.640446e+01	3.905632e-02
16	2.816526e+01	4.997387e-02
17	2.992535e+01	4.969519e-02
18	3.168567e+01	5.003097e-02
19	3.344614e+01	5.016083e-02
20	3.520651e+01	6.252328e-02
21	3.696679e+01	6.259780e-02
22	3.872706e+01	6.254558e-02
23	4.048756e+01	6.240461e-02
24	4.224764e+01	7.268649e-02
25	4.400772e+01	7.291020e-02
26	4.576775e+01	7.278645e-02
27	4.752762e+01	7.295248e-02
28	4.928835e+01	8.358524e-02
29	5.104832e+01	8.347962e-02
30	5.280864e+01	8.351261e-02
31	5.456883e+01	8.349209e-02
32	5.632921e+01	9.414766e-02
33	5.808957e+01	9.541637e-02
34	5.984990e+01	9.518534e-02
35	6.160939e+01	9.518946e-02
36	6.336956e+01	1.068659e-01
37	6.512974e+01	1.081366e-01
38	6.689012e+01	1.074550e-01
39	6.865030e+01	1.074134e-01
40	7.041060e+01	1.187246e-01
41	7.217065e+01	1.189734e-01
42	7.393100e+01	1.191865e-01
43	7.569132e+01	1.191282e-01
44	7.745223e+01	1.303587e-01
45	7.921270e+01	1.312602e-01
46	8.097290e+01	1.309460e-01
47	8.273304e+01	1.312582e-01
48	8.449335e+01	1.421971e-01
49	8.625338e+01	1.437109e-01
50	8.801392e+01	1.439435e-01
51	8.977434e+01	1.435050e-01
52	9.153475e+01	1.549262e-01
53	9.329487e+01	1.561989e-01
54	9.505497e+01	1.562341e-01
55	9.681536e+01	1.562123e-01
56	9.857568e+01	1.677616e-01
57	1.003360e+02	1.684357e-01
58	1.020963e+02	1.684337e-01
59	1.038563e+02	1.685401e-01
60	1.056167e+02	1.819455e-01
61	1.073771e+02	1.827420e-01
62	1.091376e+02	1.827576e-01
63	1.108977e+02	1.826039e-01
64	1.126580e+02	1.952718e-01
65	1.144181e+02	1.960031e-01
66	1.161783e+02	1.960259e-01
67	1.179387e+02	1.960959e-01
68	1.196991e+02	2.096376e-01
69	1.214595e+02	2.104680e-01
70	1.232197e+02	2.104458e-01
71	1.249800e+02	2.105947e-01
72	1.267405e+02	2.248032e-01
73	1.285006e+02	2.263824e-01
74	1.302608e+02	2.264548e-01
