# 1: index
# 2: time, s
# 3: hantek amp, V
# 4: hantek freq, Hz
# 5: adc average value, a.u. [0-1]
0	0.000000e+00	2.000000e+00	1.000000e+01	7.550530e-03
1	7.041436e+00	2.000000e+00	2.000000e+01	1.275145e-02
2	1.408233e+01	2.000000e+00	3.000000e+01	2.692614e-02
3	2.112318e+01	2.000000e+00	4.000000e+01	3.906670e-02
4	2.816512e+01	2.000000e+00	5.000000e+01	5.009590e-02
5	3.520638e+01	2.000000e+00	6.000000e+01	6.247509e-02
6	4.224748e+01	2.000000e+00	7.000000e+01	7.286947e-02
7	4.928811e+01	2.000000e+00	8.000000e+01	8.350235e-02
8	5.632908e+01	2.000000e+00	9.000000e+01	9.518740e-02
9	6.336947e+01	2.000000e+00	1.000000e+02	1.074342e-01
10	7.041046e+01	2.000000e+00	1.100000e+02	1.191573e-01
11	7.745212e+01	2.000000e+00	1.200000e+02	1.311021e-01
12	8.449322e+01	2.000000e+00	1.300000e+02	1.437243e-01
13	9.153464e+01	2.000000e+00	1.400000e+02	1.562232e-01
14	9.857556e+01	2.000000e+00	1.500000e+02	1.684869e-01
15	1.056165e+02	2.000000e+00	1.600000e+02	1.826808e-01
16	1.126579e+02	2.000000e+00	1.700000e+02	1.960609e-01
17	1.196989e+02	2.000000e+00	1.800000e+02	2.105203e-01
18	1.267404e+02	2.000000e+00	1.900000e+02	2.264891e-01
19	1.337809e+02	2.000000e+00	2.000000e+02	2.431171e-01
20	1.408214e+02	2.000000e+00	2.100000e+02	2.598281e-01
21	1.478615e+02	2.000000e+00	2.200000e+02	2.793343e-01
22	1.549029e+02	2.000000e+00	2.300000e+02	2.973604e-01
23	1.619436e+02	2.000000e+00	2.400000e+02	3.119915e-01
24	1.689844e+02	2.000000e+00	2.500000e+02	3.269769e-01
25	1.760256e+02	2.000000e+00	2.600000e+02	3.508032e-01
26	1.830663e+02	2.000000e+00	2.700000e+02	3.765924e-01
27	1.901074e+02	2.000000e+00	2.800000e+02	4.019474e-01
28	1.971490e+02	2.000000e+00	2.900000e+02	4.259685e-01
29	2.041902e+02	2.000000e+00	3.000000e+02	4.483798e-01
30	2.112314e+02	2.000000e+00	3.100000e+02	4.685829e-01
31	2.182729e+02	2.000000e+00	3.200000e+02	4.884969e-01
32	2.253141e+02	2.000000e+00	3.300000e+02	5.100105e-01
33	2.330072e+02	2.000000e+00	3.400000e+02	5.340291e-01
34	2.407081e+02	2.000000e+00	3.500000e+02	5.578282e-01
35	2.484089e+02	2.000000e+00	3.600000e+02	5.794969e-01
36	2.561098e+02	2.000000e+00	3.700000e+02	6.003415e-01
37	2.638107e+02	2.000000e+00	3.800000e+02	6.199175e-01
38	2.715116e+02	2.000000e+00	3.900000e+02	6.381182e-01
39	2.792125e+02	2.000000e+00	4.000000e+02	6.541170e-01
40	2.869133e+02	2.000000e+00	4.100000e+02	6.696780e-01
41	2.946142e+02	2.000000e+00	4.200000e+02	6.828863e-01
42	3.023150e+02	2.000000e+00	4.300000e+02	6.941229e-01
43	3.100159e+02	2.000000e+00	4.400000e+02	7.034297e-01
44	3.177167e+02	2.000000e+00	4.500000e+02	7.098300e-01
45	3.254175e+02	2.000000e+00	4.600000e+02	7.153041e-01
46	3.331183e+02	2.000000e+00	4.700000e+02	7.179406e-01
47	3.408192e+02	2.000000e+00	4.800000e+02	7.182787e-01
48	3.485201e+02	2.000000e+00	4.900000e+02	7.179442e-01
49	3.562210e+02	2.000000e+00	5.000000e+02	7.180755e-01
50	3.639219e+02	2.000000e+00	5.100000e+02	7.156383e-01
51	3.716226e+02	2.000000e+00	5.200000e+02	7.122392e-01
52	3.793235e+02	2.000000e+00	5.300000e+02	7.069686e-01
